host,port,endpoint,source,declared_region,declared_speed_MBps,measured_speed_MBps,latency_ms,exit_ip,exit_country_code,exit_region_name,cf_colo,is_cloudflare,service_score,google_ok,youtube_ok,gpt_ok,service_error,selection_stage,status,error,raw_line
172.64.148.135,443,172.64.148.135:443,bestcf_pages_dev_zhixuanwang_ipv4_onlyip_txt,,,,601,82.21.84.97,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",172.64.148.135
gh-proxy.com,443,gh-proxy.com:443,bestcf_pages_dev_vps789_top100_txt,,,,609,82.21.84.98,GB,英国,,,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",gh-proxy.com:443#VPS789优选 | gh-proxy.com
104.17.0.6,443,104.17.0.6:443,bestcf_pages_dev_gslege_US_txt,US,,,625,82.21.84.92,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.17.0.6:443#Gslege优选 | us 【美国】 US | 104.17.0.6
188.114.96.4,443,188.114.96.4:443,bestcf_pages_dev_gslege_NL_txt,NL,,,651,82.21.84.78,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",188.114.96.4:443#Gslege优选 | nl 【荷兰】 NL | 188.114.96.4
104.21.0.3,443,104.21.0.3:443,bestcf_pages_dev_gslege_DE_txt,DE,,,664,82.21.84.92,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.21.0.3:443#Gslege优选 | de 【德国】 DE | 104.21.0.3
mskcc.org,443,mskcc.org:443,bestcf_pages_dev_vps789_top10_txt,,,,603,82.21.84.92,GB,英国,,,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",mskcc.org:443#VPS789优选 | mskcc.org
188.114.98.1,443,188.114.98.1:443,bestcf_pages_dev_entryip_50_txt,,,,615,82.21.84.92,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",188.114.98.1:443#188.114.98.1 | 业务分流段，规避号段集中式QoS限速
1.cf.3666888.xyz,443,1.cf.3666888.xyz:443,bestcf_pages_dev_vps789_top100_txt,,,,627,82.21.84.98,GB,英国,,,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",1.cf.3666888.xyz:443#VPS789优选 | 1.cf.3666888.xyz
172.66.0.1,443,172.66.0.1:443,bestcf_pages_dev_entryip_50_txt,,,,639,82.21.84.98,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",172.66.0.1:443#172.66.0.1 | 主干网优化段，物理跳数少，握手快
188.114.96.3,443,188.114.96.3:443,bestcf_pages_dev_gslege_NL_txt,NL,,,654,82.21.84.92,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",188.114.96.3:443#Gslege优选 | nl 【荷兰】 NL | 188.114.96.3
cf.godns.cc,443,cf.godns.cc:443,bestcf_pages_dev_vps789_top100_txt,,,,621,82.21.84.97,GB,英国,,,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",cf.godns.cc:443#VPS789优选 | cf.godns.cc
yg5.ygkkk.dpdns.org,443,yg5.ygkkk.dpdns.org:443,bestcf_pages_dev_vps789_top100_txt,,,,646,82.21.84.97,GB,英国,,,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",yg5.ygkkk.dpdns.org:443#VPS789优选 | yg5.ygkkk.dpdns.org
cdn.2158.cc,443,cdn.2158.cc:443,bestcf_pages_dev_vps789_top100_txt,,,,659,82.21.84.97,GB,英国,,,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",cdn.2158.cc:443#VPS789优选 | cdn.2158.cc
saas.sin.fan,443,saas.sin.fan:443,gslege_jp,新加坡,,,700,82.21.84.99,GB,英国,,,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",saas.sin.fan:443#Gslege优选 JP | 05-30 00:21 | BestCF.pages.dev
188.114.96.7,443,188.114.96.7:443,bestcf_pages_dev_gslege_NL_txt,NL,,,649,82.21.84.92,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",188.114.96.7:443#Gslege优选 | nl 【荷兰】 NL | 188.114.96.7
cloudflare.468123.xyz,443,cloudflare.468123.xyz:443,bestcf_pages_dev_vps789_top100_txt,,,,662,82.21.84.98,GB,英国,,,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",cloudflare.468123.xyz:443#VPS789优选 | cloudflare.468123.xyz
104.19.44.19,443,104.19.44.19:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,604,82.21.84.92,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.19.44.19:443#US-375eb9
2606:4700:9ad1::c1e2:45b7,2096,[2606:4700:9ad1::c1e2:45b7]:2096,moistr,,,,619,82.21.84.92,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",[2606:4700:9ad1::c1e2:45b7]:2096#MoistR优选 | 移动 IPV6 01 | [2606:4700:9ad1::c1e2:45b7]:2096
cloudflare.182682.xyz,443,cloudflare.182682.xyz:443,bestcf_pages_dev_vps789_top100_txt,,,,630,82.21.84.97,GB,英国,,,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",cloudflare.182682.xyz:443#VPS789优选 | cloudflare.182682.xyz
104.21.23.236,443,104.21.23.236:443,raw_githubusercontent_com_hubbylei_bestcf_refs_heads_main_bestcf_txt,,,,645,82.21.84.99,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.21.23.236
162.159.35.94,443,162.159.35.94:443,uouin,,1.4,,603,82.21.84.99,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",162.159.35.94:443#麒麟优选 | 电信 | 162.159.35.94 | 46.40ms | 1.40mb/s
188.114.99.1,443,188.114.99.1:443,bestcf_pages_dev_entryip_50_txt,,,,625,82.21.84.62,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",188.114.99.1:443#188.114.99.1 | 备用业务段，主段受限时的首选冗余
104.21.0.6,443,104.21.0.6:443,bestcf_pages_dev_gslege_DE_txt,DE,,,653,82.21.84.98,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.21.0.6:443#Gslege优选 | de 【德国】 DE | 104.21.0.6
104.18.39.179,443,104.18.39.179:443,raw_githubusercontent_com_einsitang_my_fast_cf_ip_refs_heads_master_fastips_txt,,,,604,82.21.84.98,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.18.39.179
10.cf.3666888.xyz,443,10.cf.3666888.xyz:443,bestcf_pages_dev_vps789_top100_txt,,,,618,82.21.84.97,GB,英国,,,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",10.cf.3666888.xyz:443#VPS789优选 | 10.cf.3666888.xyz
104.21.0.7,443,104.21.0.7:443,bestcf_pages_dev_gslege_DE_txt,DE,,,643,82.21.84.92,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.21.0.7:443#Gslege优选 | de 【德国】 DE | 104.21.0.7
129.226.150.167,443,129.226.150.167:443,tiancheng2,SG,,,655,,,未知,,False,0,,,,,refill,region_unknown,exit country unavailable,129.226.150.167:443#天诚优选2 | 坡县狮城 | SG | 129.226.150.167:443
188.114.97.1,443,188.114.97.1:443,bestcf_pages_dev_entryip_50_txt,,,,676,82.21.84.92,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",188.114.97.1:443#188.114.97.1 | 业务优选段，UDP/TCP通行率均衡
2606:4700::7e26:7b98:e4c1,443,[2606:4700::7e26:7b98:e4c1]:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv6_txt,,,,461,172.104.53.25,SG,新加坡,,True,3,True,True,True,gpt: ok 403 639ms,initial,geo_only,,[2606:4700::7e26:7b98:e4c1]:443#IPDBv6-6a89110
162.159.152.155,443,162.159.152.155:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,462,134.185.93.231,SG,新加坡,,True,3,True,True,True,gpt: ok 403 745ms,initial,geo_only,,162.159.152.155:443#US-eb96a7
2606:4700:0:b736:781f:21c2:8c8a:b210,443,[2606:4700:0:b736:781f:21c2:8c8a:b210]:443,raw_githubusercontent_com_ymyuuu_IPDB_refs_heads_main_BestCF_bestcfv6_txt,,,,462,172.104.53.25,SG,新加坡,,True,3,True,True,True,gpt: ok 403 652ms,initial,geo_only,,2606:4700:0:b736:781f:21c2:8c8a:b210
104.17.153.138,443,104.17.153.138:443,wetest,美国,,,463,168.138.173.212,SG,新加坡,,True,3,True,True,True,gpt: ok 403 645ms,initial,geo_only,,104.17.153.138:443#微测优选 | 联通 | SJC | 104.17.153.138
104.17.24.106,443,104.17.24.106:443,raw_githubusercontent_com_Senflare_Senflare_IP_refs_heads_main_IPlist_Pro_txt,,,,463,143.198.211.180,SG,新加坡,,True,3,True,True,True,gpt: ok 403 658ms,initial,geo_only,,104.17.24.106
162.159.9.167,443,162.159.9.167:443,gshtwy_wetest_v4,新加坡,,,463,134.185.93.231,SG,新加坡,,True,3,True,True,True,gpt: ok 403 674ms,initial,geo_only,,162.159.9.167:443#电信-SIN-443-WS-TLS
2606:4700:0:fb:b16a:d2fa:d5f3:1034,443,[2606:4700:0:fb:b16a:d2fa:d5f3:1034]:443,raw_githubusercontent_com_ymyuuu_IPDB_refs_heads_main_BestCF_bestcfv6_txt,,,,463,168.138.173.212,SG,新加坡,,True,3,True,True,True,gpt: ok 403 705ms,initial,geo_only,,2606:4700:0:fb:b16a:d2fa:d5f3:1034
2606:4700:50:9aaa:4dac:e780:361a:3f96,443,[2606:4700:50:9aaa:4dac:e780:361a:3f96]:443,raw_githubusercontent_com_ymyuuu_IPDB_refs_heads_main_BestCF_bestcfv6_txt,,,,463,172.104.53.25,SG,新加坡,,True,3,True,True,True,gpt: ok 403 689ms,initial,geo_only,,2606:4700:50:9aaa:4dac:e780:361a:3f96
162.159.153.42,443,162.159.153.42:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,464,134.185.93.231,SG,新加坡,,True,3,True,True,True,gpt: ok 403 695ms,initial,geo_only,,162.159.153.42:443#US-120988
2606:4700:3032:7270:d52f:d871:63dd:7757,443,[2606:4700:3032:7270:d52f:d871:63dd:7757]:443,bestcf_pages_dev_nirevil_ipv6_txt,,,,464,143.198.211.180,SG,新加坡,,True,3,True,True,True,gpt: ok 403 673ms,initial,geo_only,,[2606:4700:3032:7270:d52f:d871:63dd:7757]:443#NiREvil优选 | 移动 | Default | 3ms | 361mbps
104.17.158.201,443,104.17.158.201:443,raw_githubusercontent_com_einsitang_my_fast_cf_ip_refs_heads_master_fastips_txt,,,,465,172.104.53.25,SG,新加坡,,True,3,True,True,True,gpt: ok 403 679ms,initial,geo_only,,104.17.158.201
104.17.219.27,443,104.17.219.27:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,466,143.198.211.180,SG,新加坡,,True,3,True,True,True,gpt: ok 403 657ms,initial,geo_only,,104.17.219.27:443#US-e4f9f6
162.159.193.1,443,162.159.193.1:443,bestcf_pages_dev_entryip_50_txt,,,,466,172.104.53.25,SG,新加坡,,True,3,True,True,True,gpt: ok 403 726ms,initial,geo_only,,162.159.193.1:443#162.159.193.1 | 官方业务分支，负载低，通行成功率高
2606:4700:0:b736:781f:13f:21e5:ec51,443,[2606:4700:0:b736:781f:13f:21e5:ec51]:443,raw_githubusercontent_com_ymyuuu_IPDB_refs_heads_main_BestCF_bestcfv6_txt,,,,466,134.185.93.231,SG,新加坡,,True,3,True,True,True,gpt: ok 403 683ms,initial,geo_only,,2606:4700:0:b736:781f:13f:21e5:ec51
104.17.147.31,443,104.17.147.31:443,gshtwy_wetest_v4,香港,,,467,172.104.53.25,SG,新加坡,,True,3,True,True,True,gpt: ok 403 694ms,initial,geo_only,,104.17.147.31:443#移动-HKG-443-WS-TLS
104.20.48.226,443,104.20.48.226:443,raw_githubusercontent_com_hubbylei_bestcf_refs_heads_main_bestcf_txt,,,,467,168.138.173.212,SG,新加坡,,True,3,True,True,True,gpt: ok 403 666ms,initial,geo_only,,104.20.48.226
104.26.5.134,443,104.26.5.134:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,467,168.138.173.212,SG,新加坡,,True,3,True,True,True,gpt: ok 403 710ms,initial,geo_only,,104.26.5.134:443#US-9ea822
162.159.198.1,443,162.159.198.1:443,uouin,,,,467,168.138.173.212,SG,新加坡,,True,3,True,True,True,gpt: ok 403 668ms,initial,geo_only,,162.159.198.1:443#麒麟优选 | 06-10 20:40 | BestCF.pages.dev
162.159.9.167,2087,162.159.9.167:2087,gshtwy_wetest_v4,新加坡,,,467,143.198.211.180,SG,新加坡,,True,3,True,True,True,gpt: ok 403 696ms,initial,geo_only,,162.159.9.167:2087#电信-SIN-2087-WS-TLS
104.17.0.5,443,104.17.0.5:443,bestcf_pages_dev_gslege_US_txt,US,,,468,172.104.53.25,SG,新加坡,,True,3,True,True,True,gpt: ok 403 683ms,initial,geo_only,,104.17.0.5:443#Gslege优选 | us 【美国】 US | 104.17.0.5
104.17.132.248,443,104.17.132.248:443,gshtwy_wetest_v4,美国,,,468,172.104.53.25,SG,新加坡,,True,3,True,True,True,gpt: ok 403 686ms,initial,geo_only,,104.17.132.248:443#联通-SJC-443-WS-TLS
108.162.198.13,443,108.162.198.13:443,gslege_jp,JP,,,468,168.138.173.212,SG,新加坡,,True,3,True,True,True,gpt: ok 403 718ms,initial,geo_only,,108.162.198.13:443#Gslege优选 | jp 【日本】 JP | 108.162.198.13
openai.com,443,openai.com:443,bestcf_pages_dev_vps789_top10_txt,,,,468,168.138.173.212,SG,新加坡,,,3,True,True,True,gpt: ok 403 702ms,initial,geo_only,,openai.com:443#VPS789优选 | openai.com
zeas.top,443,zeas.top:443,bestcf_pages_dev_vps789_top10_txt,,,,468,134.185.93.231,SG,新加坡,,,3,True,True,True,gpt: ok 403 702ms,initial,geo_only,,zeas.top:443#VPS789优选 | zeas.top
104.17.171.106,2096,104.17.171.106:2096,gshtwy_wetest_v4,香港,,,469,172.104.53.25,SG,新加坡,,True,3,True,True,True,gpt: ok 403 678ms,initial,geo_only,,104.17.171.106:2096#移动-HKG-2096-WS-TLS
104.20.51.137,443,104.20.51.137:443,raw_githubusercontent_com_ymyuuu_IPDB_refs_heads_main_BestCF_bestcfv4_txt,,,,469,168.138.173.212,SG,新加坡,,True,3,True,True,True,gpt: ok 403 657ms,initial,geo_only,,104.20.51.137
2606:4700:3036:ef:95e:7a29:2ccc:d331,443,[2606:4700:3036:ef:95e:7a29:2ccc:d331]:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv6_txt,,,,469,172.104.53.25,SG,新加坡,,True,3,True,True,True,gpt: ok 403 706ms,initial,geo_only,,[2606:4700:3036:ef:95e:7a29:2ccc:d331]:443#CMLiussv6-bc3520
104.19.148.213,2087,104.19.148.213:2087,gshtwy_wetest_v4,香港,,,470,143.198.211.180,SG,新加坡,,True,3,True,True,True,gpt: ok 403 696ms,initial,geo_only,,104.19.148.213:2087#移动-HKG-2087-WS-TLS
172.64.32.9,443,172.64.32.9:443,bestcf_pages_dev_gslege_SG_txt,SG,,,470,168.138.173.212,SG,新加坡,,True,3,True,True,True,gpt: ok 403 714ms,initial,geo_only,,172.64.32.9:443#Gslege优选 | sg 【新加坡】 SG | 172.64.32.9
45.136.14.61,2053,45.136.14.61:2053,tiancheng2,HK,,,470,143.198.211.180,SG,新加坡,,False,3,True,True,True,gpt: ok 403 1674ms,initial,geo_only,,45.136.14.61:2053#天诚优选2 | 港岛古惑 | HK | 45.136.14.61:2053
104.24.0.1,443,104.24.0.1:443,bestcf_pages_dev_entryip_50_txt,,,,471,134.185.93.231,SG,新加坡,,True,3,True,True,True,gpt: ok 403 673ms,initial,geo_only,,104.24.0.1:443#▼ Cloudflare Anycast Entry IP TOP50 | 2026.4
108.162.192.5,443,108.162.192.5:443,bestcf_pages_dev_gslege_SG_txt,SG,,,472,134.185.93.231,SG,新加坡,,True,3,True,True,True,gpt: ok 403 663ms,initial,geo_only,,108.162.192.5:443#Gslege优选 | sg 【新加坡】 SG | 108.162.192.5
2606:4700::b1a2:bac1:d103:9e8b,443,[2606:4700::b1a2:bac1:d103:9e8b]:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv6_txt,,,,472,172.104.53.25,SG,新加坡,,True,3,True,True,True,gpt: ok 403 688ms,initial,geo_only,,[2606:4700::b1a2:bac1:d103:9e8b]:443#IPDBv6-0657a4
2a06:98c1:3121:c6d4:4130:7992:df42:f04c,443,[2a06:98c1:3121:c6d4:4130:7992:df42:f04c]:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv6_txt,,,,472,168.138.173.212,SG,新加坡,,True,3,True,True,True,gpt: ok 403 709ms,initial,geo_only,,[2a06:98c1:3121:c6d4:4130:7992:df42:f04c]:443#Uouin-4cd2c7
104.18.42.243,8443,104.18.42.243:8443,moistr,,,,473,172.104.53.25,SG,新加坡,,True,3,True,True,True,gpt: ok 403 664ms,initial,geo_only,,104.18.42.243:8443#MoistR优选 | Tg里的欢乐时光 | 104.18.42.243:8443
104.19.57.2,443,104.19.57.2:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,473,172.104.53.25,SG,新加坡,,True,3,True,True,True,gpt: ok 403 759ms,initial,geo_only,,104.19.57.2:443#US-6c6b48
104.17.162.3,443,104.17.162.3:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,474,143.198.211.180,SG,新加坡,,True,3,True,True,True,gpt: ok 403 685ms,initial,geo_only,,104.17.162.3:443#US-ed4d09
162.159.36.173,443,162.159.36.173:443,bestcf_pages_dev_cfyes_ipv4_txt,,,,474,168.138.173.212,SG,新加坡,,True,3,True,True,True,gpt: ok 403 674ms,initial,geo_only,,162.159.36.173:443#CFYes优选 | 电信 | 162.159.36.173
162.159.36.198,443,162.159.36.198:443,bestcf_pages_dev_cfyes_ipv4_txt,,,,475,172.104.53.25,SG,新加坡,,True,3,True,True,True,gpt: ok 403 656ms,initial,geo_only,,162.159.36.198:443#CFYes优选 | 电信 | 162.159.36.198
104.20.0.2,443,104.20.0.2:443,bestcf_pages_dev_gslege_NL_txt,NL,,,476,134.185.93.231,SG,新加坡,,True,3,True,True,True,gpt: ok 403 629ms,initial,geo_only,,104.20.0.2:443#Gslege优选 | nl 【荷兰】 NL | 104.20.0.2
104.26.0.4,443,104.26.0.4:443,bestcf_pages_dev_gslege_DE_txt,DE,,,477,168.138.173.212,SG,新加坡,,True,3,True,True,True,gpt: ok 403 658ms,initial,geo_only,,104.26.0.4:443#Gslege优选 | de 【德国】 DE | 104.26.0.4
104.26.0.8,443,104.26.0.8:443,bestcf_pages_dev_gslege_DE_txt,DE,,,477,168.138.173.212,SG,新加坡,,True,3,True,True,True,gpt: ok 403 623ms,initial,geo_only,,104.26.0.8:443#Gslege优选 | de 【德国】 DE | 104.26.0.8
104.17.146.187,443,104.17.146.187:443,wetest,美国,,,478,168.138.173.212,SG,新加坡,,True,3,True,True,True,gpt: ok 403 713ms,initial,geo_only,,104.17.146.187:443#微测优选 | 联通 | SJC | 104.17.146.187
104.19.0.1,443,104.19.0.1:443,bestcf_pages_dev_gslege_US_txt,US,,,478,134.185.93.231,SG,新加坡,,True,3,True,True,True,gpt: ok 403 659ms,initial,geo_only,,104.19.0.1:443#Gslege优选 | us 【美国】 US | 104.19.0.1
2606:4700:0:b7ce:4743:ec0a:4677:8b79,443,[2606:4700:0:b7ce:4743:ec0a:4677:8b79]:443,raw_githubusercontent_com_ymyuuu_IPDB_refs_heads_main_BestCF_bestcfv6_txt,,,,478,143.198.211.180,SG,新加坡,,True,3,True,True,True,gpt: ok 403 672ms,initial,geo_only,,2606:4700:0:b7ce:4743:ec0a:4677:8b79
104.17.145.61,443,104.17.145.61:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,479,172.104.53.25,SG,新加坡,,True,3,True,True,True,gpt: ok 403 638ms,initial,geo_only,,104.17.145.61:443#US-4ccb48
172.64.157.118,443,172.64.157.118:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,479,172.104.53.25,SG,新加坡,,True,3,True,True,True,gpt: ok 403 702ms,initial,geo_only,,172.64.157.118:443#US-e7e0f6
104.16.0.1,443,104.16.0.1:443,bestcf_pages_dev_entryip_50_txt,,,,480,168.138.173.212,SG,新加坡,,True,3,True,True,True,gpt: ok 403 682ms,initial,geo_only,,104.16.0.1:443#104.16.0.1 | 核心业务主网，全国三网优先级最高
104.17.59.88,443,104.17.59.88:443,raw_githubusercontent_com_Senflare_Senflare_IP_refs_heads_main_IPlist_Pro_txt,,,,480,168.138.173.212,SG,新加坡,,True,3,True,True,True,gpt: ok 403 687ms,initial,geo_only,,104.17.59.88
104.18.81.19,443,104.18.81.19:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,480,168.138.173.212,SG,新加坡,,True,3,True,True,True,gpt: ok 403 629ms,initial,geo_only,,104.18.81.19:443#US-d2d309
104.18.89.52,443,104.18.89.52:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,480,168.138.173.212,SG,新加坡,,True,3,True,True,True,gpt: ok 403 626ms,initial,geo_only,,104.18.89.52:443#US-fd1210
cf.mubaiovo.top,443,cf.mubaiovo.top:443,bestcf_pages_dev_vps789_top100_txt,,,,480,172.104.53.25,SG,新加坡,,,3,True,True,True,gpt: ok 403 658ms,initial,geo_only,,cf.mubaiovo.top:443#VPS789优选 | cf.mubaiovo.top
104.17.119.1,443,104.17.119.1:443,raw_githubusercontent_com_einsitang_my_fast_cf_ip_refs_heads_master_fastips_txt,,,,481,168.138.173.212,SG,新加坡,,True,3,True,True,True,gpt: ok 403 652ms,initial,geo_only,,104.17.119.1
198.41.209.243,443,198.41.209.243:443,bestcf_pages_dev_cfyes_ipv4_txt,,,,481,143.198.211.180,SG,新加坡,,True,3,True,True,True,gpt: ok 403 769ms,initial,geo_only,,198.41.209.243:443#CFYes优选 | 移动 | 198.41.209.243
104.19.148.213,2096,104.19.148.213:2096,gshtwy_wetest_v4,香港,,,482,134.185.93.231,SG,新加坡,,True,3,True,True,True,gpt: ok 403 667ms,initial,geo_only,,104.19.148.213:2096#移动-HKG-2096-WS-TLS
104.16.147.19,8443,104.16.147.19:8443,gshtwy_wetest_v4,香港,,,483,168.138.173.212,SG,新加坡,,True,3,True,True,True,gpt: ok 403 633ms,initial,geo_only,,104.16.147.19:8443#移动-HKG-8443-WS-TLS
104.17.148.141,2087,104.17.148.141:2087,gshtwy_wetest_v4,美国,,,483,168.138.173.212,SG,新加坡,,True,3,True,True,True,gpt: ok 403 646ms,initial,geo_only,,104.17.148.141:2087#联通-SJC-2087-WS-TLS
104.17.154.87,443,104.17.154.87:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,483,134.185.93.231,SG,新加坡,,True,3,True,True,True,gpt: ok 403 619ms,initial,geo_only,,104.17.154.87:443#US-e30cd8
104.18.43.23,443,104.18.43.23:443,raw_githubusercontent_com_Senflare_Senflare_IP_refs_heads_main_IPlist_Pro_txt,,,,483,134.185.93.231,SG,新加坡,,True,3,True,True,True,gpt: ok 403 630ms,initial,geo_only,,104.18.43.23
2803:f800:54:d268:d660:b338:e380:f7b3,443,[2803:f800:54:d268:d660:b338:e380:f7b3]:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv6_txt,,,,483,168.138.173.212,SG,新加坡,,True,3,True,True,True,gpt: ok 403 694ms,initial,geo_only,,[2803:f800:54:d268:d660:b338:e380:f7b3]:443#IPDBv6-81d7e7
